X.periodo,escuela,cve.municipio,municipio,programa,programa.desglose,clave.carr,carrera,nuevo.ingreso,egresados,titulados,clasificacion,region,matricula
p2019-2020,UNIVERSIDAD LIBRE DE MUSICA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5021200037,LICENCIATURA EN INTERPRETACIÓN Y PRODUCCIÓN MUSICAL,0,31,0,OTRO,centro,64
p2019-2020,UNIVERSIDAD LIBRE DE MUSICA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5021400059,LICENCIATURA EN GESTIÓN Y PRODUCCIÓN DE ESPECTÁCULOS,0,3,0,OTRO,centro,7
p2019-2020,INSTITUTO SUPERIOR DE CATEQUETICA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5022100008,LICENCIATURA EN CATEQUÉTICA,28,33,0,OTRO,centro,102
p2019-2020,CENTRO UNIVERSITARIO UNE,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,5031100007,LICENCIATURA EN PSICOLOGÍA,47,6,2,OTRO,centro,106
p2019-2020,CENTRO UNIVERSITARIO UNE,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,35,19,32,OTRO,centro,182
p2019-2020,CENTRO UNIVERSITARIO UNE,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,5041200028,LICENCIATURA EN MERCADOTECNIA,0,11,2,OTRO,centro,14
p2019-2020,CENTRO UNIVERSITARIO UNE,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,5042100055,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,60,68,27,OTRO,centro,348
p2019-2020,CENTRO UNIVERSITARIO UNE,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,5073100009,LICENCIATURA EN ARQUITECTURA,27,0,4,OTRO,centro,100
p2019-2020,CENTRO UNIVERSITARIO UNE,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,5073200005,INGENIERÍA CIVIL,28,0,6,OTRO,centro,122
p2019-2020,CENTRO UNIVERSITARIO UNE,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,5094100009,LICENCIATURA EN TERAPIA FÍSICA,138,89,43,OTRO,centro,446
p2019-2020,CENTRO UNIVERSITARIO UNE,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,5094200006,LICENCIATURA EN NUTRICIÓN,15,0,3,OTRO,centro,32
p2019-2020,CENTRO UNIVERSITARIO UNE,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,5095400006,LICENCIATURA EN QUÍMICO FARMACÉUTICO BIÓLOGO,17,0,1,OTRO,centro,78
p2019-2020,CENTRO UNIVERSITARIO UNE,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,5101100013,LICENCIATURA EN CULTURA FÍSICA Y DEL DEPORTE,10,8,11,OTRO,centro,20
p2019-2020,CENTRO UNIVERSITARIO UNE,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,5101500006,LICENCIATURA EN GASTRONOMÍA,19,0,7,OTRO,centro,36
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5031100007,LICENCIATURA EN PSICOLOGÍA,0,0,10,OTRO,centro,57
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,6,0,21,OTRO,centro,51
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5041200028,LICENCIATURA EN MERCADOTECNIA,3,0,1,OTRO,centro,8
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5042100055,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,101,31,21,OTRO,centro,500
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5094200006,LICENCIATURA EN NUTRICIÓN,22,13,6,OTRO,centro,70
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5101500006,LICENCIATURA EN GASTRONOMÍA,13,0,18,OTRO,centro,37
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,4,0,0,OTRO,centro,38
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5041200028,LICENCIATURA EN MERCADOTECNIA,11,2,0,OTRO,centro,72
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5041400026,LICENCIATURA EN CONTADURÍA,11,0,0,OTRO,centro,26
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5042000002,LICENCIATURA EN ADMINISTRACIÓN,24,2,0,OTRO,centro,91
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5042100008,LICENCIATURA EN ALTA DIRECCIÓN,10,14,0,OTRO,centro,100
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5062200006,LICENCIATURA EN ADMINISTRACIÓN DE SISTEMAS DE INFORMACIÓN,8,2,2,OTRO,centro,23
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5094100009,LICENCIATURA EN TERAPIA FÍSICA,70,61,36,OTRO,centro,548
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5095400006,LICENCIATURA EN QUÍMICO FARMACÉUTICO BIÓLOGO,56,12,17,OTRO,centro,248
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5101100013,LICENCIATURA EN CULTURA FÍSICA Y DEL DEPORTE,38,12,2,OTRO,centro,91
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5101500006,LICENCIATURA EN GASTRONOMÍA,17,12,18,OTRO,centro,80
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5031500010,LICENCIATURA EN TRABAJO SOCIAL,35,0,21,OTRO,centro,102
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,17,6,3,OTRO,centro,84
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,12,15,10,OTRO,centro,130
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5094100009,LICENCIATURA EN TERAPIA FÍSICA,109,54,81,OTRO,centro,550
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5101500006,LICENCIATURA EN GASTRONOMÍA,15,11,13,OTRO,centro,57
p2019-2020,CENTRO UNIVERSITARIO UNE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5031500010,LICENCIATURA EN TRABAJO SOCIAL,10,0,0,OTRO,centro,10
p2019-2020,CENTRO UNIVERSITARIO UNE,101,TONALA,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,48,0,0,OTRO,centro,225
p2019-2020,CENTRO UNIVERSITARIO UNE,101,TONALA,LICENCIATURA,LICENCIATURA,5042100055,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,50,27,28,OTRO,centro,371
p2019-2020,CENTRO UNIVERSITARIO UNE,101,TONALA,LICENCIATURA,LICENCIATURA,5073200005,INGENIERÍA CIVIL,48,0,0,OTRO,centro,137
p2019-2020,CENTRO UNIVERSITARIO UNE,101,TONALA,LICENCIATURA,LICENCIATURA,5101100013,LICENCIATURA EN CULTURA FÍSICA Y DEL DEPORTE,39,0,0,OTRO,centro,166
p2019-2020,CENTRO UNIVERSITARIO UNE,101,TONALA,LICENCIATURA,LICENCIATURA,5101500006,LICENCIATURA EN GASTRONOMÍA,12,0,0,OTRO,centro,86
p2019-2020,CENTRO UNIVERSITARIO UNE,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5042100008,LICENCIATURA EN ALTA DIRECCIÓN,18,10,32,OTRO,sierra.occidental,129
p2019-2020,CENTRO UNIVERSITARIO UNE,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5031100007,LICENCIATURA EN PSICOLOGÍA,27,0,0,OTRO,sierra.occidental,63
p2019-2020,CENTRO UNIVERSITARIO UNE,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5041200036,LICENCIATURA EN MERCADOTECNIA INTERNACIONAL,0,5,6,OTRO,sierra.occidental,49
p2019-2020,CENTRO UNIVERSITARIO UNE,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5041400050,LICENCIATURA EN CONTADURÍA Y AUDITORÍA,76,26,12,OTRO,sierra.occidental,156
p2019-2020,CENTRO UNIVERSITARIO UNE,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5094200006,LICENCIATURA EN NUTRICIÓN,35,15,17,OTRO,sierra.occidental,113
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,35,0,0,OTRO,centro,174
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5041200028,LICENCIATURA EN MERCADOTECNIA,13,0,0,OTRO,centro,17
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5073100009,LICENCIATURA EN ARQUITECTURA,19,0,0,OTRO,centro,19
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5073200022,LICENCIATURA EN INGENIERÍA CIVIL,16,0,0,OTRO,centro,26
p2019-2020,CENTRO UNIVERSITARIO UNE,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5095400006,LICENCIATURA EN QUÍMICO FARMACÉUTICO BIÓLOGO,32,0,0,OTRO,centro,32
p2019-2020,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,91,TEOCALTICHE,LICENCIATURA,LICENCIATURA,5041200028,LICENCIATURA EN MERCADOTECNIA,1,0,0,OTRO,altos.norte,1
p2019-2020,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,91,TEOCALTICHE,LICENCIATURA,LICENCIATURA,5011100015,LICENCIATURA EN PEDAGOGÍA,23,0,0,OTRO,altos.norte,23
p2019-2020,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,91,TEOCALTICHE,LICENCIATURA,LICENCIATURA,5041400032,LICENCIATURA EN CONTADURÍA PÚBLICA,15,0,0,OTRO,altos.norte,15
p2019-2020,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,91,TEOCALTICHE,LICENCIATURA,LICENCIATURA,5042100055,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,9,0,0,OTRO,altos.norte,9
p2019-2020,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,91,TEOCALTICHE,LICENCIATURA,LICENCIATURA,5011100015,LICENCIATURA EN PEDAGOGÍA,15,0,0,OTRO,altos.norte,15
p2019-2020,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,91,TEOCALTICHE,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,16,0,0,OTRO,altos.norte,16
p2019-2020,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,91,TEOCALTICHE,LICENCIATURA,LICENCIATURA,5011500002,LICENCIATURA EN EDUCACIÓN,63,31,25,OTRO,altos.norte,192
p2019-2020,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,91,TEOCALTICHE,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,0,3,3,OTRO,altos.norte,19
p2019-2020,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,91,TEOCALTICHE,LICENCIATURA,LICENCIATURA,5041200053,LICENCIATURA EN PUBLICIDAD Y MERCADOTECNIA,0,0,0,OTRO,altos.norte,6
p2019-2020,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,91,TEOCALTICHE,LICENCIATURA,LICENCIATURA,5041400023,LICENCIATURA EN CONTADOR PÚBLICO,0,9,4,OTRO,altos.norte,23
p2019-2020,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,91,TEOCALTICHE,LICENCIATURA,LICENCIATURA,5042100055,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,0,0,0,OTRO,altos.norte,11
p2019-2020,CENTRO UNIVERSITARIO DE MONTERREY,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5033100003,ABOGADO,20,25,30,OTRO,centro,134
p2019-2020,CENTRO UNIVERSITARIO DE MONTERREY,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5031100007,LICENCIATURA EN PSICOLOGÍA,15,36,32,OTRO,centro,119
p2019-2020,CENTRO UNIVERSITARIO DE MONTERREY,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5041400032,LICENCIATURA EN CONTADURÍA PÚBLICA,0,18,3,OTRO,centro,38
p2019-2020,CENTRO UNIVERSITARIO DE MONTERREY,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5042000002,LICENCIATURA EN ADMINISTRACIÓN,0,38,5,OTRO,centro,0
p2019-2020,CENTRO UNIVERSITARIO DE MONTERREY,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5061000004,LICENCIATURA EN INGENIERÍA EN COMPUTACIÓN,0,5,9,OTRO,centro,9
p2019-2020,INSTITUTO SUPERIOR DE VANGUARDIA EDUCATIVA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5021500044,LICENCIATURA EN DISEÑO PARA LA COMUNICACIÓN GRÁFICA,19,9,0,OTRO,centro,19
p2019-2020,INSTITUTO SUPERIOR DE VANGUARDIA EDUCATIVA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,80,27,0,OTRO,centro,80
p2019-2020,INSTITUTO SUPERIOR DE VANGUARDIA EDUCATIVA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5041100056,LICENCIATURA EN NEGOCIOS INTERNACIONALES,36,9,0,OTRO,centro,36
p2019-2020,INSTITUTO SUPERIOR DE VANGUARDIA EDUCATIVA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5041200028,LICENCIATURA EN MERCADOTECNIA,21,2,0,OTRO,centro,21
p2019-2020,INSTITUTO SUPERIOR DE VANGUARDIA EDUCATIVA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5041400053,LICENCIATURA EN CONTADURÍA Y FINANZAS,72,33,0,OTRO,centro,72
p2019-2020,INSTITUTO SUPERIOR DE VANGUARDIA EDUCATIVA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5042100055,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,91,19,0,OTRO,centro,91
p2019-2020,INSTITUTO SUPERIOR DE VANGUARDIA EDUCATIVA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5061300054,LICENCIATURA EN INGENIERÍA EN SISTEMAS COMPUTACIONALES,54,15,0,OTRO,centro,54
p2019-2020,CENTRO DE ESTUDIOS CINEMATOGRAFICOS,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5021200002,LICENCIATURA EN ACTUACIÃ“N,17,0,0,OTRO,centro,29
p2019-2020,CENTRO DE ESTUDIOS CINEMATOGRAFICOS,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5021400017,LICENCIATURA EN CINEMATOGRAFÍA,19,27,0,OTRO,centro,104
p2019-2020,CENTRO DE ESTUDIOS UNIVER TONALA,101,TONALA,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,0,6,0,OTRO,centro,14
p2019-2020,CENTRO DE ESTUDIOS UNIVER TONALA,101,TONALA,LICENCIATURA,LICENCIATURA,5041400026,LICENCIATURA EN CONTADURÍA,0,5,0,OTRO,centro,14
p2019-2020,CENTRO DE ESTUDIOS UNIVER TONALA,101,TONALA,LICENCIATURA,LICENCIATURA,5042100055,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,0,4,0,OTRO,centro,8
p2019-2020,UNIVERSIDAD UNIVER PLANTEL JARDINES DEL BOSQUE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5032100017,LICENCIATURA EN COMUNICACIÓN,0,10,0,OTRO,centro,46
p2019-2020,UNIVERSIDAD UNIVER PLANTEL JARDINES DEL BOSQUE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5021600047,LICENCIATURA EN PRODUCCIÓN Y DISEÑO DE MODAS,0,8,0,OTRO,centro,13
p2019-2020,UNIVERSIDAD UNIVER PLANTEL JARDINES DEL BOSQUE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5073100022,LICENCIATURA EN INGENIERO ARQUITECTO,12,0,0,OTRO,centro,127
p2019-2020,UNIVERSIDAD UNIVER PLANTEL JARDINES DEL BOSQUE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5011100015,LICENCIATURA EN PEDAGOGÍA,0,0,0,OTRO,centro,16
p2019-2020,CENTRO INTERNACIONAL DE INNOVACION EN DISEÑO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5021600016,LICENCIATURA EN DISEÑO DE INTERIORES,9,1,0,OTRO,centro,33
p2019-2020,CENTRO INTERNACIONAL DE INNOVACION EN DISEÑO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5021600024,LICENCIATURA EN DISEÑO DE MODAS,14,9,0,OTRO,centro,66
p2019-2020,CENTRO INTERNACIONAL DE INNOVACION EN DISEÑO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5041200025,LICENCIATURA EN DISEÑO DE IMAGEN,10,25,0,OTRO,centro,69
p2019-2020,INSTITUTO DE FORMACION Y PROFESIONALIZACION,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5104100005,LICENCIATURA EN SEGURIDAD PÚBLICA,0,23,0,OTRO,centro,32
p2019-2020,CENTRO DE ESTUDIOS UNIVERSITARIOS DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5011100015,LICENCIATURA EN PEDAGOGÍA,25,0,0,OTRO,centro,25
p2019-2020,CENTRO DE ESTUDIOS UNIVERSITARIOS DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5031100019,LICENCIATURA EN PSICOLOGÍA EDUCATIVA,16,0,0,OTRO,centro,16
p2019-2020,CENTRO DE ESTUDIOS UNIVERSITARIOS DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5042100112,LICENCIATURA EN GESTIÃ“N Y ADMINISTRACIÃ“N DE PEQUEÃ‘AS Y MEDIANAS EMPRESAS,7,0,0,OTRO,centro,7
p2019-2020,CENTRO DE ESTUDIOS UNIVERSITARIOS DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5061300022,LICENCIATURA EN INGENIERÍA EN DESARROLLO DE SOFTWARE,0,0,0,OTRO,centro,2
p2019-2020,ACADEMIA DE MUSICA SOLFEGGIO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5021300137,LICENCIATURA EN COMPOSICIÓN Y NEGOCIOS DE LA MÚSICA,6,0,0,OTRO,centro,23
p2019-2020,ACADEMIA DE MUSICA SOLFEGGIO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5021400066,LICENCIATURA EN PRODUCCIÓN  Y NEGOCIOS DE LA MÚSICA,6,0,0,OTRO,centro,45
p2019-2020,UNIVERSIDAD DE LA VERA-CRUZ,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5021500028,LICENCIATURA EN DISEÑO GRÁFICO,11,4,3,OTRO,sierra.occidental,16
p2019-2020,UNIVERSIDAD DE LA VERA-CRUZ,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5021600047,LICENCIATURA EN PRODUCCIÓN Y DISEÑO DE MODAS,16,4,0,OTRO,sierra.occidental,24
p2019-2020,UNIVERSIDAD DE LA VERA-CRUZ,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5031100007,LICENCIATURA EN PSICOLOGÍA,0,0,3,OTRO,sierra.occidental,0
p2019-2020,UNIVERSIDAD DE LA VERA-CRUZ,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5032100017,LICENCIATURA EN COMUNICACIÓN,0,11,2,OTRO,sierra.occidental,20
p2019-2020,UNIVERSIDAD DE LA VERA-CRUZ,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5033200009,LICENCIATURA EN CRIMINOLOGÍA Y CRIMINALÍSTICA,13,5,0,OTRO,sierra.occidental,45
p2019-2020,UNIVERSIDAD DE LA VERA-CRUZ,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5041100038,LICENCIATURA EN COMERCIO INTERNACIONAL Y ADUANAS,63,50,8,OTRO,sierra.occidental,166
p2019-2020,UNIVERSIDAD DE LA VERA-CRUZ,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5041200146,LICENCIATURA EN MERCADOTECNIA DIGITAL Y REDES SOCIALES,5,0,0,OTRO,sierra.occidental,11
p2019-2020,UNIVERSIDAD DE LA VERA-CRUZ,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5042200005,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS,14,5,1,OTRO,sierra.occidental,34
p2019-2020,UNIVERSIDAD DE LA VERA-CRUZ,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5101500006,LICENCIATURA EN GASTRONOMÍA,0,3,7,OTRO,sierra.occidental,15
p2019-2020,UNIVERSIDAD DE LA VERA-CRUZ,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5011100015,LICENCIATURA EN PEDAGOGÍA,35,20,20,OTRO,sierra.occidental,103
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5042100050,INGENIERÍA EN GESTIÓN EMPRESARIAL,60,90,30,TECMM,centro,403
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5042100050,INGENIERÍA EN GESTIÓN EMPRESARIAL,25,1,0,TECMM,centro,116
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5061300046,INGENIERÍA EN SISTEMAS COMPUTACIONALES,114,55,25,TECMM,centro,574
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5071300028,INGENIERÍA ELECTROMECÁNICA,88,50,15,TECMM,centro,604
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5071300038,INGENIERÍA ELECTRÓNICA,18,13,3,TECMM,centro,153
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5071700019,INGENIERÍA INDUSTRIAL,116,173,25,TECMM,centro,753
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5073200005,INGENIERÍA CIVIL,90,61,0,TECMM,centro,562
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5101500006,LICENCIATURA EN GASTRONOMÍA,67,121,27,TECMM,centro,436
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS PUERTO VALLARTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5042100050,INGENIERÍA EN GESTIÓN EMPRESARIAL,105,81,53,TECMM,sierra.occidental,471
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS PUERTO VALLARTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5042100050,INGENIERÍA EN GESTIÓN EMPRESARIAL,0,2,0,TECMM,sierra.occidental,0
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS PUERTO VALLARTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5061000007,INGENIERÍA EN TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN,0,6,2,TECMM,sierra.occidental,12
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS PUERTO VALLARTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5061300046,INGENIERÍA EN SISTEMAS COMPUTACIONALES,67,17,22,TECMM,sierra.occidental,267
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS PUERTO VALLARTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5071300028,INGENIERÍA ELECTROMECÁNICA,98,47,37,TECMM,sierra.occidental,329
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS PUERTO VALLARTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5073100005,ARQUITECTURA,79,35,3,TECMM,sierra.occidental,226
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS PUERTO VALLARTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5101500006,LICENCIATURA EN GASTRONOMÍA,65,34,6,TECMM,sierra.occidental,241
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS PUERTO VALLARTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5101600013,LICENCIATURA EN TURISMO,114,14,10,TECMM,sierra.occidental,262
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ARANDAS,8,ARANDAS,LICENCIATURA,LICENCIATURA,5042100050,INGENIERÍA EN GESTIÓN EMPRESARIAL,89,41,0,TECMM,altos.sur,302
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ARANDAS,8,ARANDAS,LICENCIATURA,LICENCIATURA,5061300046,INGENIERÍA EN SISTEMAS COMPUTACIONALES,40,16,0,TECMM,altos.sur,108
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ARANDAS,8,ARANDAS,LICENCIATURA,LICENCIATURA,5071300028,INGENIERÍA ELECTROMECÁNICA,63,17,0,TECMM,altos.sur,209
p2019-2020,INSTITUTO TECNOLOGICO MARIO MOLINA CAMPUS ARANDAS,8,ARANDAS,LICENCIATURA,LICENCIATURA,5071600003,INGENIERÍA AMBIENTAL,18,15,0,TECMM,altos.sur,46
